%time,field.header.seq,field.header.stamp,field.header.frame_id
12048804000000,453,12048804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12049004000000,454,12049004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12049204000000,455,12049204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12049404000000,456,12049404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12049604000000,457,12049604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12049804000000,458,12049804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12050004000000,459,12050004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12050204000000,460,12050204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12050404000000,461,12050404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12050604000000,462,12050604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12050804000000,463,12050804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12051004000000,464,12051004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12051204000000,465,12051204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12051404000000,466,12051404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12051604000000,467,12051604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12051804000000,468,12051804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12052004000000,469,12052004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12052204000000,470,12052204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12052404000000,471,12052404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12052604000000,472,12052604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12052804000000,473,12052804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12053004000000,474,12053004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12053204000000,475,12053204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12053404000000,476,12053404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12053604000000,477,12053604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12053804000000,478,12053804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12054004000000,479,12054004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12054204000000,480,12054204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12054404000000,481,12054404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12054604000000,482,12054604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12054805000000,483,12054805000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12055004000000,484,12055004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12055204000000,485,12055204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12055404000000,486,12055404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12055604000000,487,12055604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12055804000000,488,12055804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12056004000000,489,12056004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12056205000000,490,12056205000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12056404000000,491,12056404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12056604000000,492,12056604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12056804000000,493,12056804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12057004000000,494,12057004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12057204000000,495,12057204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12057404000000,496,12057404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12057605000000,497,12057605000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12057804000000,498,12057804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12058004000000,499,12058004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12058204000000,500,12058204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12058404000000,501,12058404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12058604000000,502,12058604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12058804000000,503,12058804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12059004000000,504,12059004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12059205000000,505,12059205000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12059404000000,506,12059404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12059604000000,507,12059604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12059804000000,508,12059804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12060004000000,509,12060004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12060205000000,510,12060205000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12060404000000,511,12060404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12060604000000,512,12060604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12060804000000,513,12060804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12061005000000,514,12061005000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12061204000000,515,12061204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12061405000000,516,12061404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12061604000000,517,12061604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12061804000000,518,12061804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
